consumer_id,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels
12125,,,,
12126,1.0,10.0,33.0,0.4234377201342347
12128,,,,
12130,1.0,13.0,23.0,0.1494362090561108
12132,2.0,11.0,33.0,0.2240333654237732
12133,1.0,10.0,21.0,0.4598374191001104
12135,2.0,13.0,43.0,0.4128323889258251
12136,,,,
12137,1.0,12.0,41.0,0.1364512241862077
12138,1.0,13.0,5.0,0.4201407960075725
12140,,,,
12141,2.0,12.0,33.0,0.3879956577292801
12142,,10.0,3.0,0.4511387426913174
12143,1.0,13.0,45.0,0.2890593742554108
12144,2.0,12.0,22.0,0.4202205016114596
12145,1.0,13.0,5.0,0.2863373671066632
12146,1.0,16.0,33.0,0.5639904740980788
12147,1.0,15.0,5.0,0.1615159021278358
12148,1.0,14.0,23.0,0.3080148535118172
12150,1.0,11.0,10.0,0.1714689305191812
12151,1.0,14.0,6.0,0.3407940809037451
12152,2.0,11.0,19.0,0.5123179242932523
12153,1.0,17.0,6.0,0.5323761609286392
12154,1.0,14.0,33.0,0.2743252043783232
12156,,,,
12157,,,,
12158,,,,
12159,,18.0,7.0,0.2831723605086308
12160,1.0,14.0,5.0,0.3690846713718119
12161,,,,
12162,1.0,16.0,10.0,0.4155878625340033
12163,1.0,13.0,43.0,0.4659120899456189
12164,1.0,14.0,5.0,0.3447443947796749
12165,,,,
12166,2.0,12.0,5.0,0.4516240539462608
12168,1.0,13.0,40.0,0.2372320008678807
12169,1.0,13.0,44.0,0.2331440752090385
12170,1.0,12.0,5.0,0.3869413271770856
12171,1.0,12.0,24.0,0.3239754785836551
12172,1.0,11.0,42.0,0.5383449354892422
12173,1.0,13.0,5.0,0.3859755479525658
12174,1.0,13.0,30.0,0.3348037944671095
12175,1.0,13.0,5.0,0.4058040306819991
12176,1.0,13.0,45.0,0.331489742367341
12177,,16.0,5.0,0.3275511785175668
12178,1.0,10.0,11.0,0.4167058744183069
12180,1.0,13.0,15.0,0.3356121668033712
12181,1.0,12.0,43.0,0.2814448624167355
12182,3.0,11.0,5.0,0.4925163513698206
12184,,,,
12185,1.0,13.0,32.0,0.3920489074657237
12187,1.0,17.0,21.0,0.2930157557461229
12189,1.0,15.0,22.0,0.3577727496571379
12190,2.0,15.0,5.0,0.3814940968001091
12191,1.0,12.0,20.0,0.2933164641641573
12192,,12.0,5.0,0.4471562517034105
12193,1.0,9.0,5.0,0.0922087359735562
12194,1.0,11.0,47.0,0.4008787660153939
12195,1.0,11.0,10.0,0.3514877733334317
12196,1.0,9.0,10.0,0.4952300879956985
12197,2.0,12.0,5.0,0.2257499356256859
12198,,42.0,5.0,0.3938161275019857
12199,1.0,13.0,10.0,0.3813978810200861
12200,2.0,12.0,5.0,0.2142134534386938
12201,2.0,21.0,5.0,0.3732298690582004
12202,6.0,11.0,10.0,0.3048007716978218
12203,1.0,15.0,5.0,0.4728888971536283
12204,1.0,15.0,40.0,0.2534575084457214
12205,1.0,13.0,5.0,0.4098442711931959
12207,1.0,12.0,33.0,0.4704863229012746
12208,1.0,9.0,33.0,0.0869211224288236
12209,,,,
12210,,13.0,44.0,0.1904979349954075
12211,2.0,9.0,45.0,0.3563436701122595
12212,,8.0,10.0,0.2126117099822225
12213,1.0,11.0,5.0,0.240057287402509
12214,,,,
12217,1.0,10.0,22.0,0.3816577759517052
12219,,,,
12220,1.0,11.0,5.0,0.1557350822363222
12221,1.0,12.0,21.0,0.3146022082697379
12223,,11.0,8.0,0.2989752193883206
12224,1.0,13.0,5.0,0.2003994457862886
12225,2.0,13.0,33.0,0.2615514242169809
12226,1.0,13.0,5.0,0.42547999072026
12227,1.0,12.0,33.0,0.3772898451032775
12228,,,,
12229,,14.0,16.0,0.4756038501867506
12230,,14.0,7.0,0.1972415681327982
12231,1.0,15.0,43.0,0.5101547815231344
12233,1.0,15.0,5.0,0.3344422511048718
12234,3.0,14.0,11.0,0.5283325686667022
12235,1.0,17.0,15.0,0.2268587479026473
12236,1.0,12.0,43.0,0.392234459616816
12237,1.0,15.0,3.0,0.2922105184466539
12239,1.0,10.0,5.0,0.4424457358321446
12240,,,,
12241,,,,
12244,1.0,15.0,5.0,0.3757596401469771
12245,1.0,14.0,27.0,0.2779074784783665
12246,,,,
12247,1.0,14.0,20.0,0.613310683048022
12248,,,,
12249,1.0,16.0,43.0,0.3896887072107298
12250,4.0,8.0,33.0,0.2298917587287222
12251,1.0,8.0,12.0,0.1834692180461
12252,,15.0,27.0,0.3104176923852607
12253,,12.0,5.0,0.4984527034633712
12254,1.0,13.0,16.0,0.5199505042184819
12255,1.0,15.0,43.0,0.1863114373735684
12257,1.0,10.0,5.0,0.5044481489738825
12259,,12.0,10.0,0.4409673542249112
12260,1.0,10.0,5.0,0.216796279364116
12261,1.0,16.0,5.0,0.3779646026728629
12262,1.0,16.0,43.0,0.3087282039648278
12264,,,,
12265,2.0,15.0,3.0,0.3264294921952998
12266,1.0,13.0,7.0,0.4274518213341746
12267,,,,
12268,,,,
12270,1.0,17.0,43.0,0.3426781192257173
12271,1.0,12.0,43.0,0.4360883797009852
12272,2.0,6.0,10.0,0.2096998154247583
12273,1.0,21.0,41.0,0.4530276780935413
12274,1.0,10.0,45.0,0.3637685981009173
12276,1.0,9.0,5.0,0.2463003369091635
12277,1.0,10.0,5.0,0.4983654506398427
12278,,14.0,11.0,0.2001109708273433
12279,1.0,15.0,4.0,0.3513169377525612
12280,1.0,11.0,10.0,0.3003688363222689
12282,1.0,13.0,5.0,0.2333433076139296
12283,1.0,10.0,5.0,0.2921445245930387
12284,,,,
12285,1.0,11.0,43.0,0.3966200648846617
12286,1.0,8.0,10.0,0.191964885447284
12287,,13.0,16.0,0.5572588765446652
12288,1.0,14.0,6.0,0.3825829620426334
12289,1.0,15.0,5.0,0.381478351572211
12290,,,,
12291,1.0,11.0,43.0,0.2631051365541521
12292,1.0,16.0,8.0,0.2862680561637402
12293,,13.0,40.0,0.1884139329334969
12294,1.0,11.0,44.0,0.2639027469726026
12295,1.0,11.0,6.0,0.2478326533482062
12296,,10.0,34.0,0.3606289457837789
12297,1.0,12.0,10.0,0.3094156515900944
12299,1.0,13.0,20.0,0.2729850105979621
12302,2.0,12.0,6.0,0.3158187395792169
12303,2.0,15.0,43.0,0.2042551258839772
12304,2.0,12.0,5.0,0.2894114364652265
12305,1.0,13.0,16.0,0.3279063445486128
12306,2.0,14.0,5.0,0.4516998331878274
12307,1.0,13.0,11.0,0.2825850160303119
12308,,,,
12310,,,,
12311,1.0,16.0,21.0,0.3889174285608956
12314,1.0,13.0,10.0,0.3170508209389978
12315,1.0,10.0,22.0,0.2918856541384491
12316,1.0,19.0,10.0,0.2589645235580838
12317,1.0,13.0,5.0,0.2567785023596065
12318,3.0,6.0,5.0,0.5043396400782348
12319,2.0,15.0,19.0,0.5900311394888735
12322,,,,
12323,5.0,13.0,15.0,0.2447617546852615
12325,1.0,13.0,43.0,0.1343394171135229
12326,1.0,14.0,33.0,0.2634187396752679
12327,,,,
12328,2.0,15.0,34.0,0.2050467347891858
12330,1.0,11.0,15.0,0.3559043980839859
12331,,,,
12332,1.0,10.0,43.0,0.1626740371910898
12333,2.0,11.0,5.0,0.2638503267124018
12334,5.0,5.0,5.0,0.2797282770770719
12336,1.0,10.0,43.0,0.2833097957267185
12337,1.0,11.0,47.0,0.4588059418484747
12338,,11.0,10.0,0.2891969883283092
12339,4.0,16.0,22.0,0.2579009180801448
12340,1.0,13.0,5.0,0.2567442172607264
12341,,,,
12343,1.0,12.0,10.0,0.1252516085817406
12344,2.0,14.0,5.0,0.3748507668786933
12345,1.0,11.0,10.0,0.1435918847361182
12347,2.0,10.0,23.0,0.4220683972445841
12348,1.0,11.0,30.0,0.3521902863066628
12349,,11.0,43.0,0.3859883674449513
12350,1.0,13.0,6.0,0.3938734943833752
12352,1.0,16.0,5.0,0.399239064695177
12354,,,,
12355,4.0,15.0,34.0,0.4862661134554189
12358,,,,
12362,1.0,14.0,38.0,0.2338347688906073
12364,,,,
12365,2.0,16.0,3.0,0.280626644104769
12366,1.0,15.0,5.0,0.1558256973145007
12367,6.0,7.0,32.0,0.461722796250023
12368,,,,
12369,1.0,8.0,11.0,0.2314881377033108
12370,7.0,6.0,33.0,0.2296223917750723
12371,1.0,14.0,43.0,0.4526915147170416
12372,1.0,15.0,34.0,0.2941177841673218
12373,,10.0,43.0,0.3478642393599103
12374,1.0,12.0,34.0,0.2846884543917697
12375,1.0,15.0,32.0,0.3371267602002016
12376,,13.0,22.0,0.3987805283858073
12377,1.0,11.0,5.0,0.3032447730328828
12378,1.0,17.0,23.0,0.1953173515913106
12379,,13.0,30.0,0.3191879339792375
12380,,,,
12381,1.0,14.0,5.0,0.3207782498150773
12382,,13.0,32.0,0.4336012751590725
12383,1.0,10.0,5.0,0.2639366201724981
12384,1.0,7.0,43.0,0.1665529402479189
12387,2.0,9.0,36.0,0.4614814037327626
12388,,12.0,32.0,0.2671900042984917
12389,1.0,10.0,11.0,0.2976194606905987
12390,,1.0,43.0,0.0828615991491589
12392,1.0,13.0,24.0,0.4168568959311978
12395,,18.0,36.0,0.3475035307003338
12397,,,,
12398,,13.0,40.0,0.149013314295407
12399,,10.0,15.0,0.3601375545503734
12400,2.0,12.0,5.0,0.3757890166516078
12401,1.0,13.0,43.0,0.3409847126233545
12403,1.0,19.0,10.0,0.3130041947142443
12405,2.0,15.0,5.0,0.407206909403783
12406,2.0,17.0,5.0,0.405939684996123
12407,1.0,13.0,20.0,0.2938821827831145
12408,1.0,16.0,11.0,0.3187298845848335
12409,1.0,11.0,15.0,0.1205714013630507
12411,1.0,11.0,6.0,0.5284499063010801
12412,2.0,10.0,5.0,0.3309547343204976
12413,,16.0,43.0,0.3055508524503281
12414,1.0,11.0,44.0,0.4341345636810817
12417,1.0,16.0,34.0,0.2145355866307033
12418,1.0,14.0,5.0,0.2421682153500143
12419,,,,
12420,1.0,11.0,15.0,0.449360198698886
12421,1.0,14.0,15.0,0.4360998800716792
12422,,,,
12423,1.0,14.0,27.0,0.3300664609152576
12424,,12.0,21.0,0.2980529053271388
12425,,,,
12426,1.0,5.0,20.0,0.1989059180241161
12427,1.0,15.0,3.0,0.3180759789945377
12428,,,,
12429,1.0,14.0,15.0,0.2521594364861409
12430,1.0,16.0,5.0,0.3299255068761645
12431,,,,
12432,1.0,55.0,15.0,0.2123276601848643
12434,1.0,13.0,5.0,0.4228447471853924
12435,1.0,13.0,33.0,0.4174207797404271
12436,1.0,9.0,6.0,0.2980064786389703
12439,1.0,18.0,35.0,0.389252247735112
12441,1.0,10.0,45.0,0.4005262699002958
12442,1.0,12.0,12.0,0.321868264214899
12443,,14.0,38.0,0.3540776669654687
12444,1.0,16.0,15.0,0.5482311526571809
12445,1.0,14.0,10.0,0.402371785327394
12446,1.0,18.0,10.0,0.408456520356662
12448,,16.0,34.0,0.2176554083116932
12449,1.0,17.0,5.0,0.4540269741596269
12450,1.0,10.0,32.0,0.4845323236019619
12451,1.0,14.0,27.0,0.1864548577653139
12452,1.0,8.0,24.0,0.1632764649375072
12454,1.0,9.0,5.0,0.3296551832445137
12455,,10.0,33.0,0.4097552836533318
12456,2.0,11.0,22.0,0.3156274302872338
12457,,11.0,43.0,0.3858414144059888
12458,,11.0,5.0,0.1416064404829793
12459,,10.0,21.0,0.4514540826119827
12460,1.0,15.0,22.0,0.2707316348810821
12461,1.0,10.0,5.0,0.3743067635991055
12462,1.0,14.0,5.0,0.6137722825531591
12464,1.0,10.0,15.0,0.3860699531813368
12465,1.0,11.0,5.0,0.2919787395843763
12466,1.0,21.0,5.0,0.3890574286948989
12468,1.0,19.0,5.0,0.3781154272730328
12469,1.0,15.0,44.0,0.3700003817632002
12470,1.0,12.0,3.0,0.4041605881892313
12471,1.0,12.0,5.0,0.2420914445433159
12472,2.0,13.0,33.0,0.3016433977624139
12473,,,,
12474,,13.0,5.0,0.3249437040237959
12475,,,,
12476,1.0,16.0,5.0,0.2401225769336484
12477,,,,
12478,1.0,13.0,11.0,0.3341607341770685
12479,,,,
12480,1.0,18.0,3.0,0.3421170090885204
12482,2.0,11.0,10.0,0.0804506309382262
12483,1.0,14.0,38.0,0.3290877911800908
12485,3.0,13.0,33.0,0.4938460042014135
12486,1.0,15.0,5.0,0.3915435483344687
12487,1.0,16.0,45.0,0.1053230696556621
12488,,13.0,33.0,0.2472788790373543
12490,3.0,11.0,5.0,0.3349983900748208
12491,2.0,11.0,11.0,0.5202553461305008
12492,2.0,13.0,5.0,0.3492469415930879
12493,1.0,14.0,6.0,0.4198563679227141
12494,1.0,13.0,5.0,0.2473698325343153
12495,1.0,10.0,45.0,0.3369184841434851
12496,,,,
12497,1.0,9.0,40.0,0.3215992427673224
12498,1.0,14.0,30.0,0.1804520636210516
12499,,10.0,5.0,0.4608739802958034
12501,2.0,15.0,5.0,0.3634150489339357
12502,2.0,16.0,5.0,0.4067732772070799
12504,1.0,12.0,27.0,0.3409946502629695
12505,,,,
12506,1.0,11.0,6.0,0.4903067765050679
12507,1.0,14.0,3.0,0.418454170161171
12508,1.0,14.0,16.0,0.2169955273573894
12509,1.0,20.0,5.0,0.4325999769745598
12510,1.0,11.0,32.0,0.4542114728700655
12511,1.0,19.0,24.0,0.4458613284935707
12513,1.0,11.0,6.0,0.5431780271298661
12514,,,,
12515,1.0,13.0,6.0,0.3998969319683186
12516,,14.0,22.0,0.4483381197422346
12517,1.0,18.0,28.0,0.4532762226632362
12518,,,,
12519,1.0,13.0,21.0,0.2061715540553426
12520,,,,
12521,1.0,12.0,43.0,0.224824325006838
12522,2.0,15.0,33.0,0.2595000298344838
12523,1.0,13.0,38.0,0.4221278416556679
12524,1.0,12.0,11.0,0.2680815575974977
12525,1.0,14.0,8.0,0.2977041242317056
12526,2.0,14.0,5.0,0.4035104795855324
12527,,12.0,5.0,0.467202007212779
12529,,15.0,43.0,0.2958592354382801
12531,,20.0,15.0,0.4804135276916493
12534,2.0,14.0,5.0,0.4702870324231427
12535,1.0,14.0,5.0,0.4262156400057841
12536,,3.0,36.0,0.7462179928102439
12537,1.0,16.0,34.0,0.2715808752291646
12538,1.0,12.0,43.0,0.3532023143620034
12539,1.0,15.0,22.0,0.4264671242856949
12540,,15.0,43.0,0.3027015935613082
12542,1.0,14.0,10.0,0.3827934666438287
12543,1.0,16.0,6.0,0.3662892612881411
12544,1.0,11.0,34.0,0.1335795998876668
12545,1.0,13.0,15.0,0.3217835143601065
12546,2.0,12.0,33.0,0.2345996568837445
12547,1.0,16.0,21.0,0.252885989364169
12548,1.0,10.0,11.0,0.3201005450850408
12549,,,,
12550,1.0,12.0,36.0,0.4732479341253027
12552,,,,
12553,2.0,12.0,43.0,0.7266825308621109
12555,,,,
12556,,16.0,5.0,0.4112102008508703
12557,1.0,15.0,5.0,0.3408687269211116
12558,1.0,10.0,28.0,0.3929460779049903
12560,,,,
12562,,9.0,5.0,0.5800864103057283
12563,,1.0,36.0,0.1398613543787084
12564,1.0,12.0,10.0,0.2900432112366796
12565,1.0,13.0,16.0,0.4956211405986923
12566,1.0,12.0,6.0,0.3477135828395883
12567,,11.0,15.0,0.3981669929199701
12568,1.0,15.0,5.0,0.3289396569453154
12569,3.0,14.0,5.0,0.4570970972163022
12570,,,,
12571,1.0,13.0,5.0,0.3294961976457153
12572,2.0,13.0,32.0,0.4747754042366368
12574,1.0,10.0,5.0,0.4053284317946227
12575,1.0,11.0,22.0,0.3821362139861781
12576,1.0,14.0,5.0,0.2594591898489962
12577,2.0,11.0,43.0,0.4313825892252803
12578,1.0,12.0,43.0,0.0889841266422581
12579,2.0,12.0,20.0,0.4280673737122248
12580,,,,
12582,1.0,15.0,21.0,0.5485597657253501
12584,1.0,14.0,5.0,0.3357213397086476
12588,1.0,12.0,45.0,0.3853410371776686
12589,2.0,13.0,20.0,0.3687719614995947
12590,,13.0,20.0,0.2435223247570892
12592,1.0,14.0,22.0,0.2008392643780744
12594,,11.0,36.0,0.3063029086424408
12595,1.0,13.0,34.0,0.1921973814631838
12596,,8.0,21.0,0.2293444984442769
12600,1.0,19.0,45.0,0.5456278581051046
12601,2.0,12.0,3.0,0.5042001777438124
12604,,,,
12605,1.0,18.0,6.0,0.3299887608730387
12606,1.0,14.0,5.0,0.327006089969833
12607,,13.0,5.0,0.261751631495108
12608,,14.0,15.0,0.2925210859885278
12610,1.0,19.0,18.0,0.3014143522170345
12611,1.0,14.0,5.0,0.2658242265487943
12613,2.0,9.0,5.0,0.6197063392772357
12614,1.0,14.0,33.0,0.3794170501787982
12615,1.0,12.0,34.0,0.4856954890589293
12616,1.0,12.0,36.0,0.3754971134697527
12617,,,,
12618,2.0,12.0,43.0,0.3230888729266376
12619,1.0,13.0,15.0,0.3588288302961133
12620,1.0,13.0,5.0,0.4716263704117571
12621,4.0,14.0,5.0,0.2260043847754086
12624,2.0,15.0,5.0,0.2861119555517076
12625,1.0,17.0,15.0,0.5494252240274292
12626,,1.0,36.0,0.0383320234265031
12627,1.0,13.0,33.0,0.3153954583615459
12628,5.0,17.0,3.0,0.3706427195616291
12630,,14.0,21.0,0.2828104058920663
12631,1.0,8.0,5.0,0.4552255859252629
12632,,,,
12633,1.0,15.0,5.0,0.4510981093433837
12634,1.0,16.0,23.0,0.4002865684750403
12635,1.0,14.0,43.0,0.3062301490984629
12637,2.0,12.0,33.0,0.3820843020596642
12638,1.0,16.0,33.0,0.2973041337542869
12639,2.0,12.0,5.0,0.3651065923042567
12640,1.0,13.0,16.0,0.2269867564125244
12641,1.0,12.0,20.0,0.2741383694087418
12642,,,,
12643,,13.0,5.0,0.2697433364166661
12644,,14.0,45.0,0.2242277126517996
12646,1.0,11.0,17.0,0.1567910275391451
12647,,14.0,22.0,0.4176687296074443
12648,7.0,10.0,10.0,0.2006857122348888
12650,1.0,14.0,5.0,0.271465585541795
12651,1.0,11.0,34.0,0.3633734476436779
12652,,10.0,22.0,0.3441196469667849
12653,,,,
12654,,10.0,5.0,0.3517177197031832
12655,1.0,8.0,10.0,0.3738308425806718
12656,,,,
12657,1.0,11.0,34.0,0.3222195731354641
12658,,13.0,27.0,0.3601403530360794
12659,1.0,14.0,34.0,0.3725479813782611
12660,,,,
12662,1.0,14.0,37.0,0.3852068634132409
12663,2.0,14.0,5.0,0.3905536639442657
12664,1.0,11.0,5.0,0.3125036194819965
12665,,13.0,23.0,0.2699212657167813
12666,1.0,13.0,20.0,0.3582969446070472
12668,1.0,14.0,20.0,0.4777274632875432
12670,1.0,14.0,46.0,0.2384036198137163
12672,1.0,13.0,3.0,0.5997639245465757
12674,1.0,16.0,43.0,0.1301499441168055
12675,1.0,13.0,5.0,0.3334828538397315
12676,1.0,15.0,5.0,0.3410154010065775
12677,1.0,13.0,5.0,0.60536586310305
12680,1.0,12.0,3.0,0.5747667958018472
12681,2.0,16.0,34.0,0.134422226559042
12682,,,,
12683,1.0,15.0,44.0,0.222674875630196
12684,,14.0,5.0,0.4393287135364734
12685,,9.0,5.0,0.2615555276705684
12688,1.0,13.0,21.0,0.2099646379978877
12689,1.0,10.0,46.0,0.4643124129021121
12690,1.0,15.0,23.0,0.5610022236200922
12691,1.0,13.0,3.0,0.2541398444570908
12693,,1.0,5.0,0.0291020282382413
12694,1.0,8.0,0.0,0.2732626107730175
12695,2.0,13.0,11.0,0.3648504299774814
12696,,,,
12697,1.0,11.0,15.0,0.1441802590515608
12699,,1.0,6.0,0.0828615991491589
12700,1.0,13.0,34.0,0.3380057737756879
12701,,15.0,5.0,0.4817678794480373
12702,2.0,9.0,10.0,0.493478780123418
12703,,,,
12706,,14.0,1.0,0.3062606122545908
12707,,14.0,15.0,0.4836777121797713
12708,1.0,15.0,33.0,0.2183280160641313
12709,1.0,12.0,40.0,0.3442941419375956
12710,1.0,14.0,34.0,0.3822497834319677
12711,,,,
12712,1.0,13.0,5.0,0.3099324460724149
12713,1.0,13.0,10.0,0.2898865638939881
12714,1.0,16.0,33.0,0.3382444015300541
12716,1.0,15.0,27.0,0.3283603040437736
12718,1.0,11.0,34.0,0.3369048410974768
12719,1.0,11.0,46.0,0.3536271094816471
12720,1.0,13.0,10.0,0.3882639335251355
12721,1.0,13.0,22.0,0.2423080866837321
12722,,,,
12723,5.0,14.0,22.0,0.3015935643728291
12724,2.0,10.0,5.0,0.5664323799862305
12725,1.0,21.0,46.0,0.2426625769621244
12726,1.0,16.0,5.0,0.3890762186814767
12727,,16.0,5.0,0.3787478840335234
12729,1.0,10.0,23.0,0.2549728578723026
12731,1.0,11.0,33.0,0.3072642700644386
12733,3.0,12.0,5.0,0.404859583351434
12734,1.0,12.0,42.0,0.3390811643603801
12736,1.0,13.0,6.0,0.2376604519613991
12737,1.0,17.0,5.0,0.3496552611090486
12738,,12.0,3.0,0.3080610101310313
12740,1.0,14.0,21.0,0.1134859897126651
12741,,,,
12744,1.0,12.0,16.0,0.3255134774395842
12745,,12.0,33.0,0.3367853208874179
12746,1.0,14.0,22.0,0.3044040776040478
12747,1.0,14.0,10.0,0.3690290419954415
12748,,7.0,20.0,0.2470459719823334
12749,1.0,11.0,5.0,0.0445778522827832
12750,1.0,10.0,10.0,0.3448721309361775
12751,1.0,18.0,5.0,0.2995824112554581
12752,1.0,17.0,20.0,0.4141773150981335
12753,1.0,15.0,10.0,0.284882928922181
12754,1.0,13.0,5.0,0.381608595446347
12755,,,,
12756,1.0,13.0,5.0,0.3850972203305289
12757,1.0,16.0,10.0,0.4919378819442287
12758,3.0,12.0,3.0,0.1743877186721328
12760,1.0,16.0,22.0,0.4019166815724262
12761,1.0,14.0,5.0,0.5483846909560991
12762,1.0,14.0,33.0,0.4179234248584142
12763,1.0,12.0,43.0,0.25853545338276
12764,1.0,11.0,5.0,0.385814968388782
12765,,14.0,5.0,0.1952296390677684
12766,,,,
12767,3.0,11.0,34.0,0.4675664172951332
12768,,18.0,43.0,0.3617503678750577
12769,1.0,12.0,38.0,0.2399149688912958
12771,1.0,14.0,30.0,0.3811725742680537
12773,1.0,14.0,15.0,0.3833706035401459
12774,1.0,11.0,5.0,0.390383894811724
12775,1.0,13.0,5.0,0.2994711642037221
12776,2.0,15.0,43.0,0.3962538801802537
12777,1.0,12.0,10.0,0.5463656883404757
12778,,,,
12779,1.0,11.0,33.0,0.2643902069414661
12780,1.0,16.0,43.0,0.15667965404451
12782,1.0,10.0,5.0,0.1931805097231111
12783,1.0,12.0,22.0,0.2101411520646927
12784,2.0,14.0,5.0,0.4824864390349195
12787,,13.0,43.0,0.3534150562759381
12788,1.0,8.0,34.0,0.3233822471019916
12790,1.0,15.0,30.0,0.4230521275798303
12791,2.0,14.0,15.0,0.4350101036727413
12793,,1.0,22.0,0.0828615991491589
12794,1.0,13.0,34.0,0.4013871143521953
12795,,,,
12796,,14.0,10.0,0.5090549631132559
12797,1.0,11.0,24.0,0.422774032383499
12798,1.0,11.0,5.0,0.2830168917217284
12799,,,,
12801,,11.0,5.0,0.3700805375179172
12803,2.0,12.0,33.0,0.2702165636071278
12804,,13.0,33.0,0.1859211466959724
12806,1.0,12.0,35.0,0.4616538155061901
12808,1.0,10.0,20.0,0.4616963094062973
12809,,10.0,15.0,0.0792415603622571
12810,1.0,16.0,34.0,0.2224258538511286
12811,1.0,11.0,8.0,0.1697822414961173
12812,,13.0,1.0,0.2652926202652799
12813,1.0,10.0,45.0,0.1835763225324831
12814,1.0,15.0,46.0,0.1537631922384336
12815,1.0,14.0,15.0,0.4490527203837091
12816,2.0,13.0,33.0,0.2486161180269083
12817,1.0,12.0,3.0,0.1678140512016732
12818,1.0,16.0,43.0,0.1964789523583507
12819,1.0,15.0,23.0,0.3332123396870489
12823,1.0,12.0,43.0,0.3126179249785899
12824,1.0,13.0,46.0,0.510500033023529
12825,1.0,9.0,15.0,0.2897173642681066
12826,,,,
12827,,15.0,17.0,0.3156728792170222
12828,,16.0,11.0,0.2429901621719491
12829,1.0,13.0,22.0,0.3999529850126117
12830,,,,
12831,3.0,12.0,7.0,0.4992438064006319
12832,,13.0,5.0,0.4481890030476266
12833,2.0,12.0,5.0,0.4582088336043849
12834,1.0,10.0,46.0,0.5637594514306767
12836,3.0,11.0,33.0,0.3342133140800867
12837,1.0,13.0,33.0,0.5301343045251918
12839,,13.0,5.0,0.5912684479115347
12840,1.0,13.0,10.0,0.2390809517533956
12841,1.0,14.0,15.0,0.2099555359454338
12842,1.0,15.0,45.0,0.3004477624736269
12843,1.0,13.0,10.0,0.339289192904062
12845,1.0,12.0,15.0,0.3542999332014641
12849,1.0,15.0,35.0,0.2448479311610759
12850,1.0,14.0,5.0,0.4343798525145236
12851,1.0,16.0,14.0,0.4002962715195464
12852,,15.0,43.0,0.3746175208504498
12853,2.0,14.0,5.0,0.3153252047631585
12854,2.0,12.0,43.0,0.4556058910171925
12855,5.0,14.0,5.0,0.490276430404083
12856,1.0,13.0,15.0,0.4110029207672199
12857,,,,
12858,1.0,13.0,27.0,0.338658293737055
12859,1.0,17.0,3.0,0.4072432734659923
12860,2.0,10.0,5.0,0.3406265625424111
12862,1.0,13.0,5.0,0.438634320745831
12863,1.0,14.0,44.0,0.3756185956585786
12864,1.0,14.0,43.0,0.3205132824814167
12865,,,,
12866,,9.0,38.0,0.382552490325235
12869,1.0,11.0,44.0,0.3219943982049535
12870,1.0,13.0,5.0,0.3899977613909352
12871,1.0,11.0,43.0,0.2048322145608353
12872,,,,
12873,1.0,12.0,15.0,0.3343984047453339
12875,3.0,15.0,46.0,0.3084485236105999
12876,1.0,12.0,46.0,0.2953524107695519
12877,1.0,12.0,6.0,0.3581937572237613
12878,1.0,15.0,6.0,0.194872195740396
12879,1.0,12.0,22.0,0.4574371071152942
12880,1.0,11.0,32.0,0.3346732767846475
12881,3.0,12.0,5.0,0.4494178700812247
12882,,,,
12884,,16.0,36.0,0.2820724497315703
12885,,16.0,15.0,0.3626860489949667
12886,,,,
12889,,,,
12891,1.0,11.0,43.0,0.3361118563001954
12892,2.0,17.0,35.0,0.3837355672437291
12893,1.0,14.0,33.0,0.4872883330883263
12894,1.0,15.0,5.0,0.1481140253750591
12896,,1.0,36.0,0.0706797733847109
12898,,,,
12899,1.0,10.0,43.0,0.3247186543437673
12900,,,,
12901,1.0,16.0,5.0,0.4095431019853981
12902,,,,
12903,,13.0,5.0,0.1032535521336665
12904,,,,
12905,1.0,12.0,43.0,0.3797787888343589
12906,2.0,15.0,46.0,0.2785473606782896
12907,2.0,14.0,5.0,0.5604701065690785
12908,,,,
12910,1.0,15.0,3.0,0.4799335226676243
12911,,,,
12912,2.0,8.0,5.0,0.194390942969237
12914,,15.0,34.0,0.4250027494133839
12915,,13.0,10.0,0.2361359000203444
12916,,,,
12919,1.0,16.0,23.0,0.4350392983858353
12921,2.0,12.0,5.0,0.4511215757794645
12922,1.0,14.0,46.0,0.2996777489503489
12925,1.0,13.0,45.0,0.3210005958562647
12926,1.0,17.0,33.0,0.3468350711019224
12927,1.0,18.0,34.0,0.122962225451828
12928,1.0,14.0,10.0,0.3426538164636363
12930,,,,
12932,,,,
12934,2.0,11.0,33.0,0.4079433307984106
12935,,,,
12936,,11.0,27.0,0.3687702955868871
12938,1.0,11.0,5.0,0.3488326164662532
12939,1.0,15.0,17.0,0.3369199254413744
12940,1.0,15.0,16.0,0.5348967692440103
12941,2.0,8.0,5.0,0.4685596559834329
12943,,13.0,23.0,0.4352633871813893
12944,1.0,14.0,11.0,0.323435983362945
12945,,,,
12946,1.0,11.0,5.0,0.491921648711781
12947,1.0,19.0,43.0,0.361154390130695
12948,1.0,11.0,15.0,0.4029173613212985
12953,,14.0,33.0,0.2834738930881975
12954,1.0,14.0,23.0,0.4137211914832687
12955,3.0,14.0,10.0,0.5446226188570898
12956,,,,
12957,1.0,12.0,10.0,0.3952154910194867
