consumer_id,per_month_logout,per_month_page_activity,per_month_transactions
9260,,,6.52633117182683
9261,,,0.4701887911033817
9262,,,
9263,,,
9264,,,3.470503841766474
9265,,,
9266,,,5.073660208032097
9267,,,
9269,,,5.258750478165049
9270,,,4.483389023143445
9272,,,3.453581546161536
9273,,1.0,4.483389023143445
9274,,,4.483389023143445
9275,,,13.271425703557584
9276,,,
9277,,,4.246040289283034
9278,,,12.666376310214147
9280,,,6.034041962700301
9281,,,8.121290478897784
9282,,,0.6496044803215784
9283,,,
9284,,,
9285,,,
9286,,1.0,6.401817710211532
9287,,,
9290,,,5.149927385452146
9291,,,2.4018923978249727
9292,,,
9293,,,4.483389023143445
9294,,,
9295,,,4.483389023143445
9296,,,2.647855428997039
9297,,1.0,
9298,,,0.0027150696147426
9299,,,11.451539198639658
9301,,,2.027086137486234
9302,,,
9303,,,
9304,,,0.4548063621381168
9305,,4.0,10.291355726941765
9306,,,4.421427963300252
9308,,,
9310,,,
9312,,,12.48652595178364
9313,,1.0,4.483389023143445
9314,,1.0,3.85370051131283
9316,,5.0,4.483389023143445
9318,,2.0,0.3970703413772316
9319,,,9.9547053968942
9320,,,1.0290158944010963
9321,,,4.483389023143445
9322,,,17.522053551720763
9323,,,5.64692192351055
9324,,1.0,4.483389023143445
9326,,,4.483389023143445
9328,,3.0,0.7273830843114188
9329,,1.0,2.3588388633603277
9330,,,
9331,,,4.483389023143445
9333,,,4.483389023143445
9334,,1.0,
9335,,,
9336,,,
9337,,,14.06474778632137
9338,,,4.026850522705999
9339,,1.0,2.637933371557908
9340,,,0.2740897813503051
9341,,,1.829710847942179
9342,,,0.3098228734076241
9343,,,0.1452957308922191
9346,,,4.532381670917894
9347,,,4.483389023143445
9348,,,
9349,,1.0,4.798821889352528
9351,,,4.483389023143445
9353,,,4.483389023143445
9354,,,0.845295836690712
9356,,,
9357,,,5.139435322031764
9359,,,0.2365895133365365
9361,,,0.2830931112374815
9363,,,5.94355877254277
9364,,,4.483389023143445
9365,,,8.772594324940732
9366,,,
9368,,,7.702075633321851
9369,,1.0,0.9630500727572971
9371,,,8.09806286488827
9372,,,7.8483102238902465
9373,,,8.303717030526833
9374,,,3.842310401317866
9375,,,10.77487901573193
9376,,3.0,
9377,,,4.483389023143445
9378,,,4.483389023143445
9379,,,4.483389023143445
9381,,,
9382,,,4.483389023143445
9385,,,
9386,,,
9387,,,11.284661340080582
9389,,,
9390,,,8.613082013881678
9391,,,19.96176398428027
9392,,,4.826144841111105
9393,,1.0,
9394,,,
9395,,,4.483389023143445
9396,,,
9397,,,4.483389023143445
9399,,,
9400,,,1.6019898479304655
9401,1.0,1.0,
9402,,,
9403,,,
9404,,,3.522848721398801
9405,,,4.311230128431527
9406,,,
9407,,,
9408,,,1.3857489275244248
9409,1.0,1.0,
9410,,,2.751248007116605
9411,,,
9412,,,
9413,,,4.483389023143445
9415,,,4.483389023143445
9416,,2.0,6.3668818165658
9417,,,
9419,,,
9420,,2.0,4.483389023143445
9421,,,4.483389023143445
9423,,,3.841307675227004
9424,1.0,3.0,4.7839803765769275
9425,,,4.483389023143445
9426,,,
9427,,,
9428,,,
9430,,,4.483389023143445
9431,,,10.310409460775634
9432,,,
9433,,,4.604763537711396
9434,,2.0,8.931861161485818
9435,1.0,1.0,5.577516952663
9436,,,
9437,,,
9438,,,
9439,,,
9442,,,4.483389023143445
9443,,,4.108629444406578
9444,,,2.565385211122373
9445,,,
9446,,3.0,0.6370495887037839
9447,,,4.769208738355858
9448,,,4.483389023143445
9449,,,
9450,,,9.4877109666287
9451,,,5.173648672787055
9452,,,1.8870388107929057
9453,,,
9454,,,0.4825411198957976
9455,,,
9456,,,
9457,,5.0,1.3947598769705545
9458,,,4.153729424847883
9459,,,
9460,,,4.483389023143445
9461,,,8.086956293383933
9462,,,5.315415671961224
9463,,,12.605584560489024
9464,,1.0,
9465,,,4.151823901463915
9466,,,3.303119812895538
9467,,,4.483389023143445
9468,,,4.483389023143445
9469,,,9.092992711588508
9471,,,
9472,,,
9473,,,0.7460015758396183
9474,,,2.220269991858069
9475,,,9.621592070966704
9476,,,4.619475857427142
9477,,1.0,4.483389023143445
9480,,,
9481,,,4.483389023143445
9482,,,
9483,,,4.483389023143445
9484,,,0.2555684628124788
9485,,,0.7659000415862964
9486,,,
9487,,,9.5516367217366
9488,,,8.699143207423615
9489,,,
9490,,,2.977844740215191
9491,,,2.772387576139392
9492,,,4.483389023143445
9493,,,
9495,,,4.483389023143445
9496,,,4.483389023143445
9498,,,
9499,,,
9501,,,
9503,,,12.922730981603584
9504,,,7.927854328056414
9505,,,
9506,,,
9507,,,4.483389023143445
9508,,,5.927498480828843
9509,,,4.714448438327459
9511,,,10.958461171809615
9512,,,16.352931464967675
9515,,,13.769871066462528
9518,,,0.2465526641518312
9519,4.0,,4.483389023143445
9520,,1.0,
9521,,,
9523,,,4.483389023143445
9524,,,
9525,,1.0,4.362609385716341
9527,,,
9529,,,12.593030309934305
9530,,,15.464231414905049
9531,,,4.483389023143445
9532,,,16.486993477654767
9534,,,13.262471261826398
9535,,,2.991329481033021
9536,,,
9537,,,
9539,,,4.275465620601868
9540,,,7.9922460552052605
9541,,,4.115821052616816
9542,,,4.483389023143445
9543,,,22.76344185907058
9544,,,2.914855141829655
9548,,,4.483389023143445
9550,,,2.4591396646500363
9551,,,13.04956442480362
9554,,1.0,4.483389023143445
9555,,,
9556,,1.0,4.953780456278766
9559,,,3.9787277931868568
9561,,,0.8569936209742717
9562,1.0,5.0,6.188434848077671
9564,,,
9565,,,1.090676945649472
9566,,1.0,
9567,,,
9568,,4.0,9.802930112829223
9569,,5.0,0.9220049276061228
9570,,,
9571,,,5.9969514636074015
9572,,3.0,3.974942482938453
9573,,,
9574,,,9.221016288130368
9575,,,
9576,,,22.20466489469155
9577,,2.0,0.0810100442811432
9578,,,4.483389023143445
9579,,,4.483389023143445
9580,,,
9581,,,7.214661586564678
9582,,,
9583,,,
9584,,,4.483389023143445
9585,,,4.483389023143445
9586,,,12.758116411735976
9587,2.0,5.0,12.83236079459233
9588,,,5.386164055932704
9589,,,25.79333795699454
9590,,,
9591,,,4.483389023143445
9593,,,
9594,1.0,3.0,10.089918747318018
9595,,,
9596,,,1.6652970717035902
9598,,,4.483389023143445
9599,,,7.401632302650691
9601,,3.0,4.483389023143445
9602,,,6.1475864663707975
9603,,,4.483389023143445
9604,,,
9605,,,2.674467450773483
9606,,1.0,6.979181790927581
9607,,,0.8802628094444906
9608,,,8.393327933192698
9610,,,
9611,,,2.6249447571447977
9612,,,4.483389023143445
9613,,,
9615,,1.0,9.455702777681845
9616,,,0.9169077602459508
9617,,,7.312593865142288
9619,,,
9620,,,4.483389023143445
9621,,1.0,4.483389023143445
9622,,,4.483389023143445
9623,,,
9624,,,4.483389023143445
9625,,2.0,4.483389023143445
9626,,,1.845824646998247
9627,,,0.4344765690148421
9628,,,
9629,,,1.1286727737837543
9630,,,9.286095852586476
9632,,,4.483389023143445
9633,,3.0,0.9520797128189328
9634,,,1.512123074493807
9635,,,0.03079605109517
9636,,,3.4402499269916262
9637,,,4.483389023143445
9639,,,9.826471590284182
9640,,,4.806534566833842
9641,,,4.430079215403548
9642,,1.0,4.483389023143445
9643,,,2.588530215445775
9644,,,
9645,,,
9646,,,
9647,,,4.483389023143445
9650,,,2.843479384171189
9651,,,1.114522064115384
9652,,,3.9232164555135016
9653,,2.0,4.483389023143445
9654,,,7.695146683850974
9655,,,10.295774474274156
9657,,,0.5757404944198552
9658,,,18.54715224612196
9660,,1.0,3.9921096104042872
9661,,,4.483389023143445
9662,,,18.040628467969004
9665,,3.0,1.2924623978323169
9666,,,2.3888361379182994
9667,,,4.483389023143445
9669,,,13.24285896444068
9670,,2.0,4.483389023143445
9671,,,
9673,,,5.640358731205054
9676,,,4.709683125391821
9678,,,4.483389023143445
9679,3.0,5.0,3.691743958091709
9681,,,4.483389023143445
9683,,,
9686,,,
9687,,,
9688,,,7.6619248403524995
9689,,,
9690,,,2.4482381282961168
9691,,,8.898413497921815
9692,,,
9693,,,15.75913277265747
9694,,,1.6777580542776451
9695,,,16.6799329800579
9696,,,10.209871908731976
9697,,,
9699,,,5.4027472875692055
9700,,,4.483389023143445
9703,,,
9704,,,6.283555783389228
9705,,1.0,16.33554128930481
9706,,,
9707,,5.0,0.4206466929032126
9709,,,4.483389023143445
9710,,,
9711,,,12.896574530267172
9712,,,
9713,,,
9714,,,
9715,,,
9716,,,5.76170551800341
9718,,,
9719,,,1.430127796879774
9721,,,
9722,,,3.75688482368624
9723,,,3.729393888506568
9724,,,
9726,,,0.0232516313823585
9727,,,4.9383689244410025
9728,,,15.668179573929956
9729,,,
9732,1.0,4.0,12.729925624861185
9733,1.0,,
9734,,,11.602835606635733
9735,,,8.039728664821942
9736,,,4.483389023143445
9737,,,7.423414189672171
9738,,,4.483389023143445
9739,,,9.06669288999592
9742,,,
9743,,,0.2189957774011712
9744,,,4.483389023143445
9746,,,
9748,,,2.3016549077314923
9749,,,
9750,,,5.848672913738295
9751,,,
9752,,,6.476326583656813
9753,,,4.483389023143445
9754,,,
9755,,,
9757,,,
9758,,,4.483389023143445
9759,,,6.797053905991834
9760,,,4.483389023143445
9761,,,4.483389023143445
9765,,1.0,5.471735667332375
9768,,,
9769,,,2.896351953346432
9770,,3.0,5.944895374072225
9772,,4.0,2.841847953849527
9774,,,
9775,,,8.508699054514073
9778,,,8.158180520594437
9779,,,5.462287219056586
9780,,,9.502330549684372
9781,,,
9782,,5.0,0.499921984893203
9784,,,15.51611984295685
9785,,,4.313755249925967
9786,,,7.40537026548814
9787,,1.0,4.483389023143445
9788,,,4.483389023143445
9789,,,4.905669049373295
9790,,,11.34949066351481
9791,,,1.0996056517209771
9794,,,
9795,,,9.21446031843236
9797,,,3.1557442010619603
9798,,,2.8597049950071267
9799,,,34.67626181402631
9802,,,
9803,,,
9804,1.0,5.0,4.991250082484207
9805,,5.0,6.636191340846995
9806,,1.0,0.5099154069397711
9808,,,5.6253139783202
9810,,,12.809834481578648
9812,,,
9813,,,
9814,,,4.483389023143445
9815,,,22.635014705190983
9816,,,2.8499866767912296
9820,1.0,5.0,1.0806597704672258
9821,,,24.00607693869156
9824,,,12.289961645164638
9825,,,4.483389023143445
9827,,,12.394809706353312
9829,,,0.6253173428946237
9830,,,
9831,,,4.483389023143445
9832,,,2.2990378450030446
9833,,,15.682509069722608
9834,,,4.803822198888064
9835,,,
9837,,,
9838,,,6.234343508281235
9839,,,
9840,1.0,,13.13124205607346
9841,,,4.483389023143445
9842,,,4.483389023143445
9843,,,4.244236594615677
9844,,,4.483389023143445
9845,,,11.446949415521791
9846,,,
9847,,,4.483389023143445
9848,,,
9849,,,
9850,,,
9851,,,
9852,,,
9853,,,4.483389023143445
9854,,,1.1857329650115087
9855,,,
9857,,,8.839312436302368
9858,,4.0,
9859,,,
9860,,,1.693055512078498
9861,,,
9862,1.0,2.0,11.688550529027724
9863,,,4.483389023143445
9864,,2.0,8.75829390982786
9865,,,4.483389023143445
9866,,,9.236095161188606
9867,,5.0,4.483389023143445
9868,,,3.450877299768256
9869,,,
9870,,,4.483389023143445
9871,,4.0,4.46692552627615
9872,,,8.112832676226683
9873,,,
9874,,,
9876,,,5.217792131707273
9877,,,2.226831878560412
9878,1.0,2.0,3.716506820745026
9879,,,9.926320723783748
9880,,2.0,2.4887433580790335
9881,,,
9882,,,14.72305848938148
9883,,,4.483389023143445
9884,,,1.7024550931246152
9885,,,4.379312056448193
9886,,1.0,2.6483700401720887
9887,,,0.196772927784774
9888,,5.0,4.585012506156991
9889,,,4.483389023143445
9891,,,
9892,,,4.483389023143445
9894,,,2.3149694700699164
9895,,,
9897,,,
9898,,,
9899,,,4.483389023143445
9900,,,2.5580375077756323
9901,,,10.823461295229734
9902,,,
9904,,,
9905,,1.0,14.801957083978516
9906,,,
9907,,,
9909,,,3.0494570648592205
9910,,,2.4444615525743756
9911,,,1.7587743080340874
9912,,,4.870552646304681
9914,,,4.425306075875286
9915,,,4.483389023143445
9916,2.0,5.0,12.937399589497296
9917,,2.0,8.853966200282846
9918,,,4.483389023143445
9919,,,4.483389023143445
9921,,,4.483389023143445
9922,,,2.215114028858893
9924,,,
9925,,,4.483389023143445
9926,,,3.995906700423958
9927,,,4.483389023143445
9929,,,2.064010251173729
9930,1.0,1.0,5.067644912685214
9931,,3.0,4.483389023143445
9933,,3.0,4.483389023143445
9934,,2.0,9.461057995307224
9935,,,
9936,,,1.4631807857951198
9938,,,4.483389023143445
9939,,,4.907674077247954
9940,,,10.346262116135652
9941,,1.0,0.2830873295402153
9942,,,6.423227673081883
9943,,,0.0518906251506396
9944,,,
9945,,,4.483389023143445
9946,,,4.483389023143445
9947,,,
9948,,,1.6839165794518336
9949,,4.0,4.483389023143445
9951,,,4.483389023143445
9952,,,5.64808023669732
9954,,,6.4530428603410215
9955,,,
9956,,,
9957,,,4.483389023143445
9958,,,
9960,,,2.135005717459441
9961,,,10.330880740843996
9962,,,4.479263812880898
9963,,5.0,18.464997723174083
9964,,,2.8094696529247463
9966,,,10.014945534011485
9967,,,4.483389023143445
9968,,,
9970,1.0,3.0,0.7874428363394159
9971,,,7.048460180396977
9972,,,
9973,,,
9975,,,
9976,,,
9977,2.0,5.0,6.551392868273815
9978,,,
9979,,,4.483389023143445
9980,,,4.483389023143445
9984,,,4.483389023143445
9985,,1.0,0.9116034035947624
9986,,,3.571603441062946
9987,,,
9988,1.0,2.0,10.884163580143316
9989,,,
9990,,,3.191137607019254
9991,,,
9992,,,11.69461873069369
9993,,,
9994,,,3.5271399347961356
9996,,,2.1166673619607375
9998,,,4.483389023143445
9999,,,2.6656238847946683
10000,,,4.483389023143445
10001,,,2.341542465748181
10002,,,4.310776881342443
10003,,,16.864428577347567
10005,,,
10006,,,15.405227846647216
10007,,,1.916690970720028
10008,,,2.998170714107335
10009,,,
10010,,,0.903217736663273
10011,,,7.043146961011414
10012,,,9.096733112391552
10013,,,6.338765692392059
10014,,,
10016,,,2.3213373337060776
10018,,,3.9840314913314
10019,,,1.8847923906910256
10021,,,4.483389023143445
10022,,,
10023,,,
10024,,,4.483389023143445
10025,,,4.483389023143445
10026,,3.0,5.153554831218306
10027,,,4.483389023143445
10028,,,13.92069211899978
10029,,,6.840012251968213
10031,,,1.594696879560256
10033,,,1.8245640090967417
10034,,,
10035,,,7.910075444440281
10036,,,4.483389023143445
10037,1.0,5.0,4.483389023143445
10039,,,6.447386377206579
10040,,,
10042,,,3.9195236056892298
10043,,,1.8111252201671073
10044,,,8.549608994698282
10045,,,14.479006278798863
10047,,,10.59681842221628
10048,,,
10050,,,
10051,,,12.8498938529462
10052,,,
10053,,,3.054717032558112
10054,2.0,3.0,4.483389023143445
10055,,,6.501143175431405
10056,,2.0,5.206105264741112
10057,,,4.483389023143445
10058,,,
10059,,,7.136645042483518
10060,1.0,1.0,
10062,,,4.483389023143445
10063,,,5.722552437614584
10064,,3.0,4.512832010551576
10065,,,4.35793093869231
10066,,,18.557217232629736
10067,,,4.483389023143445
10068,,,
10069,,,0.4826916287064492
10071,,5.0,8.641563616911956
10073,,,2.669292747026191
10074,,,
10075,,,
10076,,,4.483389023143445
10077,,,
10078,,,2.3372314521394943
10080,,,
10081,,,4.483389023143445
10082,,,
10083,,,4.483389023143445
10084,1.0,2.0,2.733947424350748
10085,,,7.881039742344525
10087,,,
10088,,,10.15953978162346
10090,,,0.3803202606737292
10091,,,4.887537516754481
10092,,,6.530442219803742
10094,,,14.056380725558904
10095,,,
10096,,,
10097,,,0.5977322045242355
10098,,4.0,2.812780617484747
10100,,,4.483389023143445
10101,,,4.483389023143445
10102,1.0,1.0,6.1282182674882755
10103,1.0,1.0,
10104,,,13.406953772412152
10106,,,8.663905330527601
10107,,,0.3361739376571255
10108,,5.0,10.83930717008428
10109,1.0,5.0,8.318980308639471
10110,,,9.817374689519474
10112,,,
10113,1.0,3.0,3.0160623975296668
10114,,,
10115,,5.0,10.761586909448436
10116,,,
10117,,,
10118,,,5.176012694264211
10119,,1.0,4.483389023143445
10120,,,3.5082297498972705
10121,,,5.244555552438875
10122,,,4.483389023143445
10123,,,4.483389023143445
10125,1.0,2.0,3.8066140188401913
10126,,,
10127,,,
10128,,1.0,4.483389023143445
10129,,,
10130,,,
10131,,,
10132,,,
10133,,,
10134,,,4.483389023143445
10135,,,12.124563985400416
10136,,,
10137,,,
10138,,1.0,4.483389023143445
10140,,,
10141,,,
10142,,,
10144,,,4.068918305075864
10145,,,9.510799771087212
10146,,5.0,3.210330687063683
10148,,,0.5584967526010098
10150,,,35.31894960533305
10151,,,10.587128142151863
10154,,,4.483389023143445
10155,,,
10156,,,
10157,,,20.51137923129971
10158,1.0,5.0,4.483389023143445
10159,,,
10160,,,7.059186338501382
10161,,,4.05333616328388
10162,,,
10163,,,
10164,,,
10165,,,4.483389023143445
10166,,,
10168,,,14.349054870730646
10169,,5.0,7.376420768944376
10170,,,3.156461737419183
10171,,,
10173,,,6.133430996206899
10174,,,2.742243905676621
10175,,,
10176,,,6.701028723606134
10177,,,4.483389023143445
10178,,,10.41710647992532
10179,,,
10180,,,
10181,,,5.768039279962918
10182,,,
10184,,,12.466265520798837
10185,,3.0,4.483389023143445
10186,,2.0,6.681016087700887
10187,,,
10188,,,7.634338277864199
10190,,,4.483389023143445
10192,,,3.481993831330118
10194,,,3.184428795608481
10196,,,0.8101781493512829
10198,,,5.349452407433617
10199,,1.0,1.5213969659956788
10200,,,2.8534312769904435
10201,1.0,5.0,6.51569168487829
10202,,,2.710760221530948
10203,,2.0,4.483389023143445
10204,,,10.790592418349767
10205,,,12.664050544372474
10206,,,1.667803236222314
10207,,,1.860447478222134
10208,,,11.580143884871848
10209,,,
10210,,,2.407830610461974
10211,,,0.4157360045530399
10212,,,
10213,,,1.123803992598526
10214,,,
10215,,,
10216,,5.0,5.266620964394206
10217,,4.0,4.483389023143445
10219,,,12.320270843216
10220,,,4.134028697057009
10221,,3.0,2.305620872310694
10222,,,
10223,,,
10224,,,12.61300822356463
10225,,,
10226,,,
10228,,4.0,11.535930955852685
10229,,,15.513388955025624
10230,,5.0,4.483389023143445
10231,,,0.6058352752940266
10232,,1.0,4.483389023143445
10233,,,4.483389023143445
10234,1.0,,3.322056777775431
10235,,,0.2616742352378967
10236,,,4.483389023143445
10237,,1.0,4.12117620637086
10238,,,3.970967270620364
10239,,,0.8669213548480275
10240,,,
10241,1.0,3.0,21.479745859186583
10242,,,4.483389023143445
10243,,,
10244,,,4.483389023143445
10245,,,
10248,,,0.4147506067012791
10249,,,0.3608386334707767
10250,,5.0,0.3626613748566261
10251,,,
10252,,,4.483389023143445
10254,,,14.184676183232211
10256,,,
10257,,1.0,6.744392411732633
10258,,,22.118810188984803
10259,,1.0,4.483389023143445
10260,,,0.6375035114483869
10261,,,0.8636578222663993
10262,,,6.555568753091613
10263,,4.0,
10264,,,7.272533601104779
10266,,,
10267,,,4.483389023143445
10270,,1.0,4.483389023143445
10271,,,
10272,,,9.626590149719474
10273,,,0.5387961548028253
10274,,,5.467346866661975
10275,,,4.483389023143445
10276,,,4.483389023143445
10277,,,
10278,,,
10280,,,3.3573741293574164
10281,,,2.976219796058837
10284,,,9.047092540363506
10285,,,3.1488879848459845
10287,,,
10288,,3.0,6.453043162796201
10290,1.0,,4.483389023143445
10291,,,
10292,,,
10294,,,
10296,,,4.483389023143445
10297,,,
10299,,,4.483389023143445
10302,,,4.1051440712053955
10303,,,
10304,,,0.0082768836023048
10307,,,10.133970330432684
10308,,,2.691198046027679
10310,,2.0,
10311,,5.0,
10313,2.0,2.0,0.765646026158215
10314,,,3.2021099813247664
10315,,,
10316,,,4.483389023143445
10317,,,12.548144467385727
10318,,,
10320,,,6.701484808745562
10321,,,8.390157846634892
10322,,5.0,8.810638693079603
10323,,,
10324,,,0.0828075743531715
10325,,,17.176592646665256
10327,,,
10328,,2.0,0.9713924818347088
10329,,,
10330,,4.0,4.688216844267128
10331,,,8.863740399110789
10332,,,4.483389023143445
10333,,,8.100722807445479
10334,,,7.576364626873136
10335,,,0.9025622293349932
10336,,,
10338,,,8.476866862015042
10339,,,18.328593898513873
10340,,,
10341,,,4.483389023143445
10342,,,4.483389023143445
10343,,,4.323267842753319
10344,,,
10345,,,4.4930328613497945
10346,,,4.483389023143445
10347,,,4.483389023143445
10348,,,
10349,,,4.483389023143445
10350,,,6.941899089975598
10351,,,1.9749023370074237
10352,,2.0,5.617278701902632
10353,,,
10354,,,
10355,,,4.170432076770072
10356,,,6.281641866991832
10357,,,4.049947148929542
10358,,,
10359,,,
10363,,3.0,3.1371322793321252
10364,,,18.60031579089072
10365,,,6.768882155396228
10366,,,
10368,,,4.483389023143445
10369,,,4.712380155286552
10370,,,3.464345185901772
10373,,,2.170005514775673
10374,,,6.2568452845822256
10375,,,4.560956985186033
10376,,,
10377,,2.0,5.107716137555094
10378,,,
10379,,1.0,3.552360974628151
10380,,1.0,10.223405211716214
10382,,,4.6253868467775066
10383,,,8.499657108949513
10385,,,5.131539591901047
10386,,,
10388,,2.0,8.021391190554896
10389,,2.0,8.769070599205172
10390,,,
10391,,,0.3460370410796645
10392,,,3.034682324892468
10393,,,13.703060022158436
10394,,,
10395,,,
10397,,,9.553769642606248
10398,,,15.426073895040757
10399,,,8.35184836564278
10400,,2.0,4.483389023143445
10405,,,6.024434453397492
10406,,,6.706708621627923
10407,,,
10408,,,
10409,,,2.2894534784268368
10410,,2.0,20.632630739928608
10412,,,
10413,,,6.939195734053267
10414,,1.0,14.30585871374357
10415,,,
10416,,,
10417,,,4.196244501734403
10419,,1.0,4.483389023143445
10420,,,
10421,,,10.681660131739871
10422,,,15.889102482530964
10423,,,3.1107453149458033
10426,,,
10427,1.0,2.0,
10428,,,15.195703510917827
10429,,,5.155210625291142
10430,,,
10431,,,
10433,,,1.661049234647604
10435,,,4.483389023143445
10436,,,2.9461229448126445
10437,,,
10438,,,
10439,4.0,4.0,6.784698510199134
10440,,,
10442,,2.0,10.422836108642851
10443,,,
10444,,,
10446,,,0.5846668850050514
10448,,,0.2677231494977168
10449,,5.0,3.541489909012203
10450,,,
10451,,4.0,12.783125889959347
10452,,,4.483389023143445
10453,,,4.264382620779494
10454,,,
10455,,,
10457,,,8.72441912763911
10458,,,4.483389023143445
10460,,,
10461,,,4.483389023143445
10462,,,5.467942463078924
10463,,,
10466,,1.0,
10468,,,4.483389023143445
10469,,,
10472,,,4.666741236877479
10473,,,
10474,,,5.007989429271772
10475,,,15.814483668998522
10476,,1.0,4.543680795633403
10477,,,10.295423293725753
10478,1.0,3.0,4.483389023143445
10479,,,
10480,,,
10481,,,2.7870107245936744
10484,,,
10485,,,5.792840180041216
10486,,,
10488,,,
10489,,,3.022780155710107
10490,,,6.759535267394508
10491,,,0.6549510433053707
10492,,,2.920654177555124
10493,,,
10494,,,
10495,,,4.483389023143445
10496,,,23.666357837272752
10497,,,4.483389023143445
10498,,4.0,6.711163107367401
10500,,5.0,12.016449743761251
10501,,,4.483389023143445
10502,,,4.483389023143445
10503,,,4.483389023143445
10505,,,
10506,,,
10507,,,0.8729598861757257
10508,,,1.118007887716975
10510,,,2.623029800799741
10511,,,3.9044571115258577
10512,,,
10513,,,0.1828350247001147
10514,,,
10515,,1.0,
10516,,,4.483389023143445
10517,,,8.848022638647254
10519,,,
10520,,,
10521,,,
10524,,,4.483389023143445
10525,,2.0,
10526,1.0,,16.653918146685957
10527,,,
10528,,,19.726748756769908
10530,,,4.483389023143445
10534,,,3.733620205849859
10535,,,1.1232517763541006
10537,,,13.132193152383072
10538,,,
10539,,,
10540,,,
10541,,,4.483389023143445
10542,,,
10545,,,8.992365575497239
10546,,,6.010914961603227
10547,,,2.7971506844817657
10549,,,2.073036710315688
10550,,,4.483389023143445
10551,,,4.483389023143445
10552,,1.0,4.483389023143445
10553,,1.0,
10554,,,21.849146404033014
10555,,,1.4002130601202232
10556,,,
10557,,,1.8507661947167169
10558,1.0,2.0,0.5247621785659966
10559,,,4.483389023143445
10560,,,8.075207288950178
10561,,,2.951793893360083
10562,,,
10563,,,
10564,,,8.481414979056769
10565,,,
10566,1.0,1.0,4.483389023143445
10568,,,36.035250120888534
10569,,,7.954804216194247
10573,,,7.287637905862985
10574,,,4.483389023143445
10575,,,0.0561990343508533
10576,,,
10577,2.0,5.0,7.231954692223878
10578,,,
10580,,,12.62964643214248
10581,,,4.483389023143445
10582,,,
10583,,,4.483389023143445
10584,,,
10585,,,
10586,1.0,5.0,6.012191502482873
10587,,1.0,3.9098483704412623
10588,,,2.8295057218629127
10589,,,
10590,,,12.865831238307557
10592,,1.0,5.838192072056608
10593,,,13.544348267319732
10594,,,7.437697230689133
10595,,,0.054535571007796
10596,,,9.464254719089348
10598,,,17.354448154569873
10599,,,
10600,,,2.918848284061287
10601,,,5.410390758697378
10602,,,4.483389023143445
10603,,,
10604,,,8.834310908258441
10605,,,4.483389023143445
10606,,,4.483389023143445
10607,,1.0,
10608,,,
10609,,,8.496002559069598
10610,,,
10611,,1.0,4.483389023143445
10612,,2.0,0.6634312313385531
10613,,,8.832155721376273
10616,,,
10617,,,
10619,,1.0,2.817104963452244
10620,,,2.94466399126621
10621,,,2.986751240175847
10622,,5.0,1.986536425245255
10623,1.0,2.0,4.483389023143445
10624,,,
10625,,,6.442808237291377
10626,,,
10627,,,
10628,,,2.677966173250025
10629,,2.0,0.1633309603567367
10630,,,7.745369420705721
10631,,,
10632,,1.0,3.439248947029327
10634,,,
10636,,,2.1951651678466835
10637,,,
10638,,,7.157419513451825
10639,,,3.688749069947429
10640,1.0,2.0,4.483389023143445
10641,,,9.563902429429913
10642,,,4.483389023143445
10643,,,
10644,,,1.7396820100174155
10645,,,
10646,,,3.4730736661529695
10647,,,
10648,,,11.65555038806349
10649,1.0,1.0,
10650,,,4.483389023143445
10651,,5.0,9.532929507283496
10653,,,11.571172150025964
10654,,,4.623598832549499
10655,,,
10657,,,4.483389023143445
10658,,1.0,3.300161170835327
10660,,,
10661,,,4.37363135068634
10662,,,4.483389023143445
10663,,,
10664,,,11.09870779586361
10665,,,
10667,,,0.5690880230602529
10669,1.0,,17.894284904065273
10670,,,
10671,,,4.483389023143445
10672,,,
10673,,2.0,4.483389023143445
10674,,,5.044197361069305
10678,,,1.712880987330963
10679,,,2.5931718639883563
10680,,,4.483389023143445
10681,,,13.01720763177296
10683,,,
10684,,,2.803687723295143
10685,,,1.9353883024483256
10686,,,
10687,,,
10688,,,4.483389023143445
10689,,,4.483389023143445
10690,,,
10691,,,19.773475160233293
10692,,,6.94290879688681
10693,,,0.4439541539087155
10694,,,
10695,1.0,,
10697,,,
10698,,,
10699,,,
10700,,,5.8870926413986036
10701,,,4.483389023143445
10702,,1.0,0.7735217095813516
10703,,,
10704,1.0,1.0,4.940145850215295
10705,,,6.580541352184429
10707,,1.0,6.843830785558437
10709,,,
10710,,,4.483389023143445
10711,,,4.483389023143445
10712,,,5.505034972227356
10713,,,4.483389023143445
10714,,,0.2439042860834002
10715,,,7.631269904092529
10716,,,5.960292906802855
10717,,1.0,0.5200013803202014
10719,,,12.341792995115792
10720,,5.0,4.483389023143445
10722,,,4.660335501544608
10724,,,4.215355045462855
10726,,,4.483389023143445
10727,,,1.4295724954016764
10730,,,4.483389023143445
10731,,,
10733,,,
10734,,,4.483389023143445
10735,,,
10736,,,13.421030461913332
10737,,,11.41698867230672
10738,,,
10739,,,1.392971457509124
10740,,3.0,4.830136687946509
10741,,,
10742,,1.0,4.483389023143445
10743,,,4.483389023143445
10744,,,
10745,,,
10746,,,2.779460734160958
10747,,,
10748,,,2.7649553938995597
10749,,3.0,4.483389023143445
10750,,,
10751,,,
10752,,,
10753,,,0.6577262288455791
10755,,,2.6937958838408176
10756,,,
