consumer_id,y_true,risk_score,predicted_label,risk_band,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions,is_tp,is_fp,is_fn,is_tn,high_transaction_velocity,many_unique_ips
13769,0,0.014641874261977722,0,low,Missing,2.0,680.6075589575364,174.68544625,1100.0,17.0,11.0,1.0,14.0,34.0,0.4223771515141254,109.66741892151568,Drinks,Soft Drink,1.0,1.0,70.0,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,43.0,-999.0,-999.0,-999.0,3.8097664863041456,0,0,0,1,0,0
12519,0,0.020350732469325138,0,low,False,1.0,314.9896886833975,191.7709503703704,386.0,17.0,7.0,1.0,13.0,21.0,0.2061715540553426,109.66741892151568,Entrées,Chick-fil-A® Chicken Sandwich,1.0,1.0,18.51,1.0,-999.0,3.0,-999.0,7.0,0.0,1.0,0.0,1.0,-999.0,-999.0,27.74255959726977,0,0,0,1,1,0
5859,0,0.021758858366941643,0,low,False,-999.0,-999.0,579.9812184837963,730.0,17.0,9.0,-999.0,14.0,10.0,0.3650685020216206,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
12940,0,0.161884406796362,0,low,False,1.0,445.4773230136865,810.6914691782408,386.0,17.0,8.0,1.0,15.0,16.0,0.5348967692440103,109.66741892151568,Breads,Garlic Naan,1.0,1.0,24.42,2.0,1.0,0.0,2.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,2.0,4.483389023143445,0,0,0,1,0,0
14520,0,0.8700132994494406,1,high,False,1.0,314.9896886833975,6.088053796296296,361.0,17.0,8.0,3.0,7.0,5.0,0.301983160729635,243.349175215746,Salads,Oriental Grilled Chicken Salad,1.0,1.0,64.18,1.0,14.0,7.0,-999.0,10.0,7.0,1.0,64.18,6.0,-999.0,-999.0,4.188552653362128,0,1,0,0,1,0
5868,0,0.14528677142017227,0,low,False,1.0,314.9896886833975,101.9609328472222,1100.0,17.0,12.0,-999.0,9.0,34.0,0.2645513565079704,107.19654053261776,Boneless Wings,Boneless Small Wings,1.0,1.0,-999.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
2958,0,0.07385834379264965,0,low,False,1.0,30.267399514302333,486.3845906134259,386.0,17.0,13.0,1.0,13.0,43.0,0.4426199220383918,109.66741892151568,Side,Chips and Queso (4oz),1.0,1.0,15.01,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,15.01,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
5663,0,0.8295425120445931,1,high,Missing,1.0,365.17480773137464,238.09424434027775,386.0,17.0,10.0,1.0,12.0,6.0,0.5005648484419217,141.57382356050934,Desserts,Seasonal Cheesecake,1.0,1.0,83.85,1.0,-999.0,0.0,3.0,1.0,0.0,2.0,32.26,1.0,1.0,3.0,3.501012051187462,0,1,0,0,0,0
5257,0,0.03609190704427112,0,low,False,3.0,296.6246866674332,589.6704914699076,386.0,17.0,10.0,1.0,13.0,24.0,0.2369616815547226,91.7932941300542,Drinks,Simply Lemonade Bottle,2.0,1.0,0.0,1.0,-999.0,0.0,5.0,-999.0,0.0,2.0,0.0,1.0,-999.0,4.0,6.145019385297511,0,0,0,1,0,0
20250,0,0.09709152267713655,0,low,False,1.0,20.941594508102582,181.93777996527777,386.0,17.0,10.0,1.0,16.0,43.0,0.3805434042654418,112.88806807569355,Noodles & Rice,Chicken Pad Thai,1.0,1.0,37.76,1.0,-999.0,0.0,-999.0,1.0,0.0,2.0,37.76,1.0,-999.0,2.0,6.442762177017541,0,0,0,1,0,0
17178,0,0.007537611566760521,0,low,False,1.0,314.9896886833975,192.64511415509256,386.0,17.0,7.0,1.0,13.0,27.0,0.4286371341926746,109.66741892151568,Burgers,Magic Mushroom,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,0.8987397363152692,0,0,0,1,0,0
16656,0,0.0006981847958800707,0,low,False,2.0,156.67081660795003,873.6306778587963,386.0,17.0,15.0,1.0,11.0,5.0,0.50170315137659,162.51217616257168,Signature Plates,Chicken Kabob,1.0,1.0,94.28,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,68.38,-999.0,-999.0,-999.0,4.722258523360119,0,0,0,1,0,0
19511,0,1.4755647498740369e-05,0,low,False,1.0,603.1012968105172,1710.009743958333,386.0,17.0,9.0,1.0,18.0,21.0,0.3346714762709732,142.6000103800192,Bowls,Steak Bowl,1.0,0.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,1.599715069889708,0,0,0,1,0,0
5617,0,0.03227374655653979,0,low,False,1.0,457.87568749162034,934.8436966087964,64.0,17.0,14.0,1.0,14.0,33.0,0.2730781285586588,279.49953605017214,Appetizers,Brew Pub Pretzels + Beer Cheese Dip,1.0,1.0,0.0,2.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.056496868620807,0,0,0,1,0,0
16741,0,0.04406657047863849,0,low,Missing,2.0,305.1406580805433,46.88665024305556,386.0,17.0,10.0,1.0,14.0,7.0,0.4202608442344151,95.49514575348157,Specialties,Nachos Supreme®,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,5.175348333924937,0,0,0,1,0,0
13971,0,0.8401572560567492,1,high,False,1.0,314.9896886833975,459.9056535648148,1100.0,17.0,11.0,3.0,12.0,5.0,0.3578929154076283,35.98003601817645,Missing,Missing,-999.0,-999.0,94.64,5.0,1.0,0.0,-999.0,1.0,0.0,1.0,20.23,1.0,-999.0,-999.0,8.604608138115013,0,1,0,0,0,1
16553,0,0.011515535667450859,0,low,False,1.0,144.8669887164077,836.750817337963,1100.0,17.0,12.0,1.0,13.0,3.0,0.2675745818396766,109.66741892151568,Sides,French Fries,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,5.4040255374999,0,0,0,1,0,0
16624,0,0.0007827457357980202,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Cones & Waffle Cones,Sugar and Cake Cones,1.0,1.0,-999.0,1.0,-999.0,0.0,20.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
9861,0,0.14991747655370272,0,low,False,1.0,232.73395000472723,116.19928045138889,386.0,17.0,14.0,-999.0,17.0,24.0,0.2663234157546733,109.66741892151568,Entrees,Burrito,1.0,1.0,-999.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
15781,0,0.004908064826666488,0,low,False,1.0,314.9896886833975,202.9742343865741,917.0,28.0,7.0,1.0,14.0,21.0,0.3510578714239131,56.56935157065305,Entrees,Burrito,1.0,1.0,15.64,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,15.64,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
9439,0,0.003369797211385189,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
3419,0,0.29129597476174335,0,low,False,1.0,317.6585336275839,1136.3464569907408,386.0,17.0,13.0,1.0,12.0,5.0,0.2779584065605592,95.06143895356084,Missing,Missing,-999.0,-999.0,-999.0,2.0,7.0,4.0,-999.0,3.0,4.0,1.0,-999.0,2.0,-999.0,-999.0,0.1677270966785164,0,0,0,1,0,0
19426,0,0.0007757213565443257,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Chicken,Green Onion Boneless Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,6.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
1874,0,0.39400586700391704,0,medium,False,1.0,314.9896886833975,124.94294627314817,386.0,17.0,9.0,3.0,15.0,27.0,0.3532980910556061,109.66741892151568,Sides,Zucchini Fries,1.0,1.0,31.05,2.0,3.0,0.0,-999.0,1.0,0.0,1.0,18.39,1.0,-999.0,-999.0,11.71934291783582,0,0,0,1,0,0
17866,1,0.002713344439087181,0,low,False,1.0,314.9896886833975,2108.0449724421296,1100.0,17.0,11.0,1.0,11.0,44.0,0.2844892114202856,28.67171499629368,Stix & Knots,Cheese Stix (Small),1.0,1.0,4.33,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,1.0,-999.0,1.0,4.483389023143445,0,0,1,0,0,0
736,0,0.00045541624852693817,0,low,False,1.0,1114.129943174971,1482.1383761111113,386.0,17.0,13.0,-999.0,14.0,5.0,0.3719944780962784,42.128833415176786,Soups & Salads,Chinese Chicken Salad,1.0,0.0,-999.0,3.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,1
14567,0,0.0007753107781897578,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Iced Coffee & Espresso,Iced Coffee,1.0,1.0,-999.0,1.0,-999.0,0.0,11.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
13333,0,0.0015849407973343166,0,low,False,1.0,314.9896886833975,545.8403167245369,64.0,17.0,10.0,1.0,16.0,3.0,0.315484675614447,109.66741892151568,Drinks,Dr Pepper Fountain,1.0,1.0,18.81,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.510356500390399,0,0,0,1,0,0
1432,0,0.20348184215134849,0,low,Missing,1.0,284.56561736411663,350.24605346064817,1052.0,28.0,4.0,1.0,13.0,45.0,0.3198685639363536,139.79857627353357,Platters,Platter,1.0,1.0,16.74,1.0,-999.0,0.0,1.0,1.0,0.0,2.0,16.74,1.0,-999.0,1.0,0.8553972584491412,0,0,0,1,0,0
15465,0,0.23329565916762313,0,low,Missing,-999.0,-999.0,8.10521144675926,386.0,17.0,15.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
17581,0,0.004114452197129966,0,low,Missing,1.0,314.9896886833975,410.7677008912037,386.0,17.0,12.0,-999.0,10.0,5.0,0.3957972114546119,109.66741892151568,Chicken & Seafood,Herb-rubbed Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18864,0,0.914338478299288,1,high,False,2.0,52.072424102311984,0.7012355092592593,730.0,17.0,9.0,1.0,15.0,27.0,0.524102697973751,109.66741892151568,Starters,Pork Dumplings (Steamed / Fried),1.0,1.0,52.3,1.0,1.0,0.0,7.0,1.0,0.0,2.0,52.3,1.0,-999.0,1.0,1.009864255595011,0,1,0,0,0,0
15289,0,0.06347576786333507,0,low,False,1.0,862.3823667574255,151.10011100694445,909.0,28.0,13.0,1.0,10.0,30.0,0.7262050691790646,45.11163830669141,Sandwiches,Roast Beef,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
20222,0,0.0007795444783880323,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Frappuccino    Refreshers & Iced Coffee,Teavana Shaken Iced Tea (Tall),1.0,1.0,-999.0,1.0,-999.0,0.0,16.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
11694,0,0.00510315613617418,0,low,Missing,1.0,120.19671210526172,405.5011625115741,386.0,17.0,13.0,-999.0,15.0,23.0,0.0744668819452988,109.66741892151568,Burgers,Double WHOPPER,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
16212,0,0.11418680209037518,0,low,False,1.0,314.9896886833975,351.7854443865741,386.0,17.0,16.0,1.0,13.0,30.0,0.3358966647106781,52.98411982124517,Beverages,Iced Coffee,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,1.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
18057,0,0.014877890282718065,0,low,False,1.0,182.6761152606163,244.9576024537037,86.0,46.0,11.0,1.0,13.0,43.0,0.4268427178482917,61.21057492424638,Entrees,Burrito Bowl,1.0,1.0,19.17,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,19.17,1.0,-999.0,-999.0,2.9048378541045574,0,0,0,1,0,0
15509,0,0.0194305281580144,0,low,False,1.0,215.93736985844723,580.7642461805557,386.0,17.0,12.0,-999.0,12.0,43.0,0.1275415509843162,37.236399633936095,Build Your Own Poke,Build Your Own Salmon Poke Bowl,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18576,0,0.3395584081796564,0,medium,False,-999.0,-999.0,3.2213340046296297,401.0,17.0,15.0,-999.0,12.0,43.0,0.4149839625631896,-999.0,Missing,Missing,-999.0,-999.0,-999.0,2.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
12211,0,0.8171435192559802,1,high,False,1.0,314.9896886833975,325.31980851851847,216.0,28.0,6.0,2.0,9.0,45.0,0.3563436701122595,91.70783280650348,Entrees,Burrito,1.0,1.0,92.26,2.0,2.0,0.0,4.0,1.0,0.0,2.0,57.21,1.0,-999.0,5.0,6.4208310303697,0,1,0,0,0,0
12114,0,0.07795350034365427,0,low,False,-999.0,-999.0,275.85427946759256,386.0,17.0,9.0,-999.0,15.0,22.0,0.2908747289942922,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
4274,0,0.006433246638767968,0,low,False,-999.0,-999.0,234.43140383101849,1100.0,17.0,8.0,-999.0,14.0,15.0,0.4040316951036141,-999.0,Sharables & Sides,Spinach Artichoke Dip,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
3645,0,0.1882217505819561,0,low,False,-999.0,-999.0,0.0024120717592592,386.0,17.0,18.0,-999.0,12.0,5.0,0.415865014549374,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
14307,0,0.051201220077035696,0,low,False,1.0,131.76332913476094,598.6203363310185,386.0,17.0,13.0,1.0,12.0,5.0,0.3070040368855649,109.66741892151568,Breakfast Sides,Bacon (4),1.0,1.0,85.43,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.017161321296042,0,0,0,1,0,0
9228,0,0.14448291742444863,0,low,False,1.0,314.9896886833975,652.0031868865741,386.0,17.0,12.0,1.0,13.0,14.0,0.2194207835986473,59.27732217567951,Sides,Side Salad,1.0,1.0,18.65,1.0,17.0,8.0,-999.0,8.0,4.0,1.0,0.0,3.0,-999.0,-999.0,14.700775898640844,0,0,0,1,1,0
11301,0,0.005114531626335092,0,low,False,1.0,682.3025296448054,219.19446247685184,386.0,17.0,12.0,2.0,16.0,5.0,0.4660798626863762,180.28175378129873,Appetizers,Boneless Wings,2.0,1.0,24.16,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,24.16,-999.0,-999.0,-999.0,0.7349987488190728,0,0,0,1,0,0
20156,0,0.0018078245062799288,0,low,Missing,-999.0,-999.0,669.878590324074,386.0,17.0,24.0,-999.0,-999.0,-999.0,-999.0,-999.0,Entrees,Salad,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18407,0,0.0008119513341644978,0,low,False,2.0,314.9896886833975,836.6643611689815,386.0,17.0,7.0,1.0,12.0,5.0,0.4672363469094279,77.45848225279707,Slams,BUILD YOUR OWN GRAND SLAM®,1.0,1.0,27.93,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,27.93,1.0,-999.0,-999.0,7.1232347419468,0,0,0,1,0,0
15881,0,0.004186296605822071,0,low,False,1.0,314.9896886833975,166.96771850694444,386.0,17.0,11.0,1.0,21.0,16.0,0.1960741073139828,10.735283203694376,Small Plates & Snacks,Beets with Goat Cheese,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
4327,0,0.0668635944356871,0,low,False,1.0,1487.3950944281646,220.7595502083333,386.0,17.0,10.0,1.0,21.0,33.0,0.2933764440190363,19.48753108689136,Vegan For All!,Superfood Hemp Burger (Seasonal),1.0,1.0,-999.0,1.0,4.0,2.0,-999.0,9.0,2.0,1.0,-999.0,3.0,-999.0,-999.0,8.942617749492854,0,0,0,1,1,0
9765,0,0.0006870110971189678,0,low,False,3.0,445.7343203681346,1756.3630531828703,386.0,17.0,8.0,3.0,13.0,23.0,0.38383824886306,35.19501742766329,Mains,Burrito,1.0,1.0,0.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,1.0,5.471735667332375,0,0,0,1,0,0
12764,0,0.0070339852318724895,0,low,False,1.0,984.0597612312248,718.0106036805556,386.0,17.0,6.0,1.0,11.0,5.0,0.385814968388782,73.09516316074385,Large Thin Crust Pizza,Build Your Own Large Thin Crust Pizza,1.0,1.0,40.47,1.0,-999.0,0.0,1.0,1.0,0.0,2.0,40.47,1.0,-999.0,1.0,7.552237013783417,0,0,0,1,0,0
563,0,0.02476775752593721,0,low,False,2.0,314.9896886833975,399.0751572916666,386.0,17.0,13.0,-999.0,13.0,5.0,0.4328920772676654,2.3877713581826043,Meat Sandwiches,111. Menage a Trois,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
11681,1,0.7318640723515317,1,high,False,1.0,314.9896886833975,4.961543009259259,64.0,17.0,13.0,3.0,12.0,33.0,0.1171838745457343,148.445920855383,Fish & Seafood,Fresh Grilled Salmon,1.0,1.0,696.78,3.0,15.0,2.0,-999.0,2.0,1.0,2.0,0.0,2.0,-999.0,-999.0,9.054801370744286,1,0,0,0,0,1
11871,0,0.0005273325631808308,0,low,Missing,2.0,501.7853773489743,718.7304364120372,1100.0,17.0,8.0,-999.0,17.0,22.0,0.3879746696078434,6.011933064470647,Kids Meals,Kid Rotisserie Turkey Breast,2.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
12760,0,0.024852154034508894,0,low,False,1.0,142.61562375323837,128.1539711226852,386.0,17.0,10.0,1.0,16.0,22.0,0.4019166815724262,138.79867087034947,Burgers,Bacon Cheeseburger,1.0,1.0,22.25,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,-999.0,7.468597848176927,0,0,0,1,0,0
2673,0,0.06366520508654328,0,low,False,2.0,931.3073066457556,513.9265153240741,980.0,17.0,13.0,1.0,13.0,43.0,0.2340779505257072,198.8956535277801,Sides,French Fries,2.0,0.0,28.82,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,28.82,1.0,-999.0,-999.0,1.0693597813939084,0,0,0,1,0,0
2378,0,0.0028661947867311527,0,low,False,1.0,358.84072868431014,1052.1260004976853,204.0,46.0,7.0,1.0,12.0,8.0,0.2324651647637757,5.748549644351382,Appetizers,Steamed or Pan Fried Pot Stickers (6),1.0,1.0,25.94,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,25.94,-999.0,-999.0,-999.0,4.485590118048762,0,0,0,1,0,0
12397,0,0.0007666105148375153,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Deep Dish Pizza,Unlimited Topping Deep Dish Pizza,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18284,0,0.0025678746730145277,0,low,False,2.0,314.9896886833975,465.9540595949074,472.0,17.0,16.0,1.0,15.0,27.0,0.4983376071655804,109.66741892151568,Value Menu,Jr. Cheeseburger,2.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.707310649025888,0,0,0,1,0,0
14290,0,0.0007786433817791513,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Beverages,Bottled Water,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
18403,0,0.005953810567083155,0,low,Missing,1.0,314.9896886833975,510.183884537037,386.0,17.0,13.0,1.0,12.0,5.0,0.4463036442674084,109.66741892151568,Salads,Oriental Chicken Salad,1.0,1.0,0.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
6915,0,0.039037148310433575,0,low,False,1.0,824.238034193648,308.8782414583333,854.0,17.0,5.0,1.0,11.0,5.0,0.4170315605521444,109.66741892151568,Pizza,Cristina,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.015066436217638,0,0,0,1,0,0
8408,1,0.9518139616702002,1,high,False,3.0,314.9896886833975,0.0105258101851851,386.0,17.0,12.0,1.0,12.0,33.0,0.1973612241057162,84.79771781235976,Missing,Missing,-999.0,-999.0,-999.0,1.0,7.0,3.0,-999.0,5.0,3.0,1.0,-999.0,4.0,-999.0,-999.0,5.6806420583030635,1,0,0,0,1,0
4053,0,0.007636638948501399,0,low,False,1.0,289.47315935244393,173.85452190972222,1086.0,28.0,13.0,1.0,13.0,24.0,0.3117091550745776,109.66741892151568,Burgers & Chicken,Chick’n Shack,1.0,1.0,19.88,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,19.88,-999.0,-999.0,-999.0,9.753949169435687,0,0,0,1,0,0
6861,0,0.48792071644762103,0,medium,False,6.0,314.9896886833975,29.84061752314815,386.0,17.0,9.0,2.0,12.0,34.0,0.2494051671421523,167.5159575084972,Main Plates,Pan-Seared Salmon,1.0,1.0,31.03,1.0,3.0,1.0,-999.0,-999.0,0.0,1.0,0.0,1.0,-999.0,-999.0,2.4896430879549465,0,0,0,1,0,0
20554,0,0.3389931106429202,0,medium,False,1.0,314.9896886833975,230.53931864583333,458.0,17.0,9.0,1.0,13.0,17.0,0.4482183904543802,109.66741892151568,Burritos,Bean Burrito,1.0,1.0,59.14,2.0,9.0,2.0,-999.0,2.0,0.0,1.0,0.0,1.0,-999.0,-999.0,16.139719557822847,0,0,0,1,0,0
6590,0,0.004220805891106036,0,low,False,1.0,826.4786268098017,769.9576403009261,730.0,17.0,8.0,1.0,15.0,5.0,0.3699399659206508,46.8038705159631,Nigiri Sushi a la Carte,Ikura,1.0,1.0,137.07,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,40.14,-999.0,-999.0,-999.0,11.996979558100074,0,0,0,1,0,0
18675,0,0.00697930896044947,0,low,False,1.0,485.7387315207529,1018.2854818981482,386.0,17.0,9.0,1.0,10.0,5.0,0.4081479401323607,109.66741892151568,McNuggets,Chicken McNuggets (20-Piece),1.0,1.0,15.18,2.0,4.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.024502489895459,0,0,0,1,0,0
2224,0,0.3001780629245197,0,medium,False,1.0,224.41228743441656,396.29399715277776,64.0,17.0,9.0,1.0,12.0,43.0,0.2708373895623572,36.118978072015395,Signature Sandwiches,Turkey Bacon Ranch Sandwich,1.0,1.0,-999.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
792,0,0.012091625025303691,0,low,Missing,1.0,314.9896886833975,360.8914300925926,1100.0,17.0,12.0,1.0,15.0,41.0,0.3807898372790058,109.66741892151568,Appetizers,Wings,1.0,1.0,34.19,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,18.02,-999.0,-999.0,-999.0,1.2260880872382218,0,0,0,1,0,0
4684,0,0.0007834433917667254,0,low,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sides,Waffle Potato Fries,1.0,1.0,-999.0,1.0,-999.0,0.0,3.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
14878,0,0.18191809553965396,0,low,False,1.0,89.97095892126441,356.99122,472.0,17.0,8.0,4.0,14.0,43.0,0.413894847925334,109.66741892151568,Entrées,Grilled Chicken Club Sandwich,2.0,1.0,150.7,1.0,3.0,0.0,-999.0,2.0,0.0,1.0,100.52,1.0,-999.0,-999.0,10.123972185379802,0,0,0,1,0,0
12567,0,0.01062536693403037,0,low,False,1.0,428.5591761395252,150.0518921875,458.0,17.0,11.0,-999.0,11.0,15.0,0.3981669929199701,109.66741892151568,Burgers,Cheeseburger,1.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,1,0,0
915,0,0.014331494483016011,0,low,False,1.0,697.5199439127658,635.1210411921296,386.0,17.0,20.0,1.0,16.0,5.0,0.1941661918060896,109.66741892151568,Entrees,Burrito Bowl,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445,0,0,0,1,0,0
19135,0,0.23091973089928208,0,low,False,1.0,142.45375162408692,384.4952865972222,1100.0,17.0,18.0,2.0,18.0,5.0,0.4255573309881745,77.93602136381352,Pinoy Combo Plates,2. Pork Adobo    Pinakbet    Bagoong Rice,1.0,1.0,18.92,2.0,5.0,2.0,-999.0,2.0,2.0,1.0,0.0,3.0,-999.0,-999.0,7.942841565603821,0,0,0,1,0,0
